FST	Target Het.	MeanHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.103888
0.199944	0.727713	0.679878	0.54394	15
0.0572327	0.223089	0.493164	0.464939	1
0.0855355	0.856121	0.932114	0.852385	59
0.132227	0.371742	0.460334	0.399465	4
0.286041	0.21926	0.347269	0.247936	1
0.103129	0.586845	0.687944	0.616997	6
0.089494	0.885328	0.911894	0.830285	54
0.165822	0.524622	0.798575	0.666153	10
0.142546	0.412995	0.292201	0.250549	2
0.113018	0.862283	0.912248	0.809147	23
0.112817	0.667605	0.8246	0.731571	13
0.141626	0.361035	0.373297	0.320429	5
0.100002	0.317379	0.750438	0.675393	5
0.0636702	0.959627	0.9561	0.895225	188
0.0717956	0.901257	0.944653	0.876831	62
0	0.0480017	0	0	0
0.175231	0.370777	0.652325	0.538017	3
0.113918	0.958376	0.972872	0.862045	106
0.0807874	0.838808	0.836956	0.76934	20
0.169028	0.0751024	0.057986	0.0481847	1
0.117545	0.816273	0.901222	0.795289	21
0.12969	0.657594	0.631654	0.549735	7
0.089792	0.653534	0.584636	0.532141	7
0.0962045	0.65523	0.640822	0.579172	9
0.17643	0.614198	0.788244	0.649174	15
0.103841	0.971055	0.983305	0.881198	159
0.104941	0.390948	0.501445	0.448823	4
0.121349	0.916263	0.938485	0.824601	62
0.0818577	0.486745	0.419182	0.384868	5
0.0824114	0.275503	0.358814	0.329244	3
0.0919993	0.577203	0.667551	0.606137	9
0.128916	0.892531	0.921509	0.802712	43
0	0.0198584	0	0	0
0.0757476	0.169218	0.508187	0.469693	1
0.0255419	0.372906	0.178564	0.174003	2
0.0836326	0.184588	0.502842	0.460788	4
0.0410984	0.882263	0.820973	0.787233	25
0.0809564	0.953355	0.969783	0.891273	77
0.0525931	0.496898	0.347074	0.32882	3
0	0.110724	0	0	0
0.0423829	0.409152	0.632462	0.605657	4
0.185748	0.54566	0.817378	0.665552	7
0.114298	0.834326	0.903396	0.80014	22
0.132033	0.495512	0.772275	0.670309	7
0.0564427	0.174923	0.153899	0.145213	2
0.0529419	0.903849	0.915834	0.867348	52
0.0743651	0.868899	0.792809	0.733851	86
0.0870534	0.953913	0.965642	0.881579	101
0.103303	0.929333	0.964582	0.864938	117
0.109635	0.570102	0.709607	0.631809	11
0.0674209	0.70363	0.554274	0.516905	20
0	0.0438504	0	0	0
-0.00470774	0.160187	0.0143211	0.0143885	1
0.0134854	0.31276	0.222107	0.219112	2
0	0.258281	0	0	0
0.15685	0.925566	0.922632	0.777917	72
0.153047	0.305913	0.732261	0.62019	5
0.00898613	0.328647	0.195943	0.194182	6
0.0960981	0.576917	0.649064	0.58669	11
0.145174	0.144225	0.313424	0.267923	1
0.0865705	0.399741	0.74901	0.684168	8
0.102922	0.742302	0.761091	0.682758	14
0.104322	0.896307	0.920248	0.824246	68
0.108107	0.30998	0.366996	0.327321	2
0.164145	0.776128	0.831229	0.694787	15
0.204959	0.475182	0.674535	0.536283	6
0.00490556	0.355877	0.0425737	0.0423648	2
0.132079	0.711551	0.896318	0.777933	21
0.0994102	0.187948	0.171789	0.154712	3
0.0509481	0.575588	0.660353	0.626709	11
0.0862641	0.158733	0.586909	0.53628	3
0	0.0914145	0	0	0
0.0421072	0.257747	0.0710488	0.0680571	3
0.195335	0.802567	0.682454	0.549147	19
0.0289504	0.506107	0.645659	0.626967	5
0	0.00685457	0	0	0
0.0161516	0.135787	0.115157	0.113297	1
0.0404714	0.430223	0.214655	0.205967	5
0.0766432	0.222743	0.291764	0.269402	2
0.0931741	0.751581	0.829957	0.752627	17
0.120177	0.690038	0.684633	0.602356	12
0.0930539	0.664535	0.773618	0.70163	18
0.124524	0.274451	0.53246	0.466156	3
0.0699809	0.437468	0.509342	0.473698	2
0.0997848	0.87712	0.935871	0.842485	50
0.146911	0.804741	0.914457	0.780114	29
0	0.128032	0	0	0
0.162588	0.397922	0.666891	0.558462	6
0.139034	0.801024	0.511867	0.440701	12
-0.000933508	0.238616	0.00718753	0.00719424	1
0.0207025	0.129043	0.0143801	0.0140824	1
0.116179	0.410177	0.759985	0.67169	7
0	0.0917799	0	0	0
0	0.173489	0	0	0
0.129816	0.409978	0.189787	0.16515	5
0.00981813	0.170654	0.0495524	0.0490659	2
0.0936463	0.923974	0.933231	0.845837	51
0.0201017	0.10433	0.349996	0.34296	2
0.0904295	0.582662	0.629224	0.572324	3
0.0886925	0.420019	0.526259	0.479584	12
0	0.153774	0	0	0
0.0365837	0.306113	0.510882	0.492192	7
0.110109	0.701052	0.763092	0.679069	11
0.0717061	0.666606	0.7714	0.716085	11
0.120428	0.924994	0.915529	0.805273	55
0.104632	0.519814	0.304847	0.272951	8
0.121474	0.969044	0.98352	0.864048	132
0	0.0870844	0	0	0
0.210047	0.317367	0.617393	0.487712	4
0.109355	0.888907	0.925033	0.823875	72
0.0990907	0.349972	0.723301	0.651628	6
0.135647	0.414784	0.185923	0.160704	1
0.0695982	0.992869	0.982769	0.91437	398
0.0567795	0.437784	0.0497908	0.0469637	1
0.030631	0.471879	0.468418	0.45407	5
0	0.0890453	0	0	0
0.0779792	0.859378	0.90906	0.838173	19
0.0723051	0.921842	0.884594	0.820634	79
0.0203385	0.369831	0.215729	0.211341	2
0.00142518	0.092348	0.00720451	0.00719424	1
0.17343	0.662375	0.667606	0.551823	23
0.106838	0.82596	0.903501	0.806972	23
0.125483	0.698251	0.801042	0.700525	19
0.10016	0.848597	0.852502	0.767116	28
0	0.284597	0	0	0
0.073264	0.435582	0.574915	0.532794	5
0.0826329	0.687909	0.777353	0.713118	12
0.156078	0.561269	0.727925	0.614312	10
0.0924415	0.791455	0.90397	0.820406	23
0.142367	0.694522	0.803681	0.689263	15
0.123207	0.691451	0.887828	0.778441	25
0.0951906	0.981513	0.989356	0.895179	366
0	0.106431	0	0	0
0.119264	0.791307	0.879234	0.774373	27
0.129498	0.379279	0.578189	0.503314	7
0.0992141	0.937848	0.962783	0.867261	106
0.127532	0.942424	0.955669	0.833791	96
0.076123	0.46652	0.734559	0.678642	8
0	0.283991	0	0	0
0.116606	0.734654	0.702027	0.620167	10
0.0783901	0.322974	0.694197	0.639779	5
0.0523681	0.829469	0.67779	0.642296	28
0.057919	0.402589	0.430397	0.405468	2
0.108333	0.358706	0.506171	0.451337	4
0	0.0593625	0	0	0
0.0806729	0.286236	0.624144	0.573793	4
0.0404805	0.240653	0.649109	0.622832	2
0.164336	0.732837	0.753944	0.630043	17
0	0.278529	0	0	0
0.108313	0.894015	0.960443	0.856414	41
0.0866388	0.637412	0.842803	0.769783	15
0	0.168012	0	0	0
0.264642	0.622762	0.209271	0.153889	4
0.148457	0.804144	0.872421	0.742904	28
0.163172	0.609708	0.467979	0.391618	7
0.0793561	0.794048	0.794928	0.731845	20
0.100115	0.173575	0.0710221	0.0639117	1
0.148303	0.59716	0.526788	0.448664	3
0.12847	0.925479	0.964558	0.840642	83
0.152853	0.73819	0.628589	0.532507	13
0	0.0550547	0	0	0
0.171212	0.595542	0.525294	0.435357	13
0.0907035	0.405522	0.39474	0.358935	2
0.0345313	0.683216	0.69934	0.675191	9
0.0647208	0.25669	0.362056	0.338624	3
0.0841172	0.934515	0.942605	0.863316	80
0.0324373	0.176885	0.11575	0.111996	2
0	0.0664307	0	0	0
0	0.0632849	0	0	0
0.0547317	0.843304	0.716535	0.677318	14
0.112001	0.102411	0.457917	0.40663	2
0.0880212	0.0856366	0.508427	0.463675	1
0.119557	0.45282	0.170918	0.150484	4
0.0928966	0.919743	0.959744	0.870587	70
0.0797757	0.17277	0.235098	0.216343	1
0.126932	0.607967	0.233339	0.203721	3
0.0471833	0.393212	0.684263	0.651977	6
0.101119	0.823839	0.892787	0.802509	22
0.0775329	0.441037	0.177015	0.163291	4
0.0870234	0.23183	0.125011	0.114133	2
0.0941914	0.384069	0.247016	0.223749	8
0.175266	0.600121	0.787578	0.649542	11
0.141701	0.77225	0.901438	0.773703	19
0.0862141	0.892585	0.923398	0.843788	37
0	0.0247592	0	0	0
0.166694	0.42571	0.662323	0.551918	6
0	0.338497	0	0	0
0.107994	0.881715	0.880983	0.785842	58
0	0.0549612	0	0	0
0.190408	0.520106	0.403434	0.326617	6
0	0.104801	0	0	0
0.0774014	0.339455	0.137945	0.127268	2
0.0799898	0.662024	0.741543	0.682227	6
0	0.0348603	0	0	0
0.0414854	0.122151	0.526528	0.504685	5
0.17131	0.172511	0.119973	0.0994201	2
0.212201	0.40244	0.241407	0.19018	2
0.0863147	0.739544	0.88552	0.809086	12
0	0.0430022	0	0	0
0.0853935	0.206143	0.0500408	0.0457676	1
0.0620379	0.998515	0.990801	0.929333	645
0.0352819	0.505253	0.735964	0.709997	9
0.142681	0.710976	0.870192	0.746032	19
0.0731522	0.802617	0.899243	0.833461	21
0	0.038764	0	0	0
0	0.0388214	0	0	0
0	0.141832	0	0	0
0.126342	0.652733	0.697946	0.609766	11
0.057213	0.474705	0.441424	0.416169	3
0	0.199468	0	0	0
0.0228774	0.380221	0.339543	0.331775	5
0	0.112259	0	0	0
0.0908956	0.78852	0.828114	0.752842	23
0.111244	0.938053	0.965273	0.857893	69
0.00636821	0.387034	0.340494	0.338325	1
0.188438	0.437275	0.59687	0.484397	10
0.098738	0.709341	0.779261	0.702319	13
0.109285	0.936752	0.950128	0.846293	60
0.197923	0.17317	0.332056	0.266335	2
0.172325	0.493864	0.801539	0.663414	7
0.0927085	0.241248	0.344068	0.31217	1
0.158068	0.887416	0.847415	0.713466	48
0.035556	0.484684	0.518087	0.499666	4
0.031693	0.501054	0.514867	0.498549	7
0.0725357	0.695799	0.399035	0.37009	12
0.109594	0.860003	0.897279	0.798942	38
0.072468	0.261687	0.369279	0.342518	3
0.0648611	0.799854	0.736303	0.688546	30
0	0.13844	0	0	0
0.0833117	0.955277	0.97494	0.893716	143
0.0739178	0.288492	0.646573	0.598779	5
0	0.176828	0	0	0
0.110474	0.462226	0.392628	0.349253	1
0.00560705	0.284955	0.0424442	0.0422062	3
0.0384741	0.623418	0.78837	0.758038	10
0	0.176961	0	0	0
0.0431253	0.119289	0.077108	0.0737827	2
0.126713	0.707199	0.714664	0.624106	17
0.08813	0.778543	0.827229	0.754326	14
0.0798777	0.642556	0.76992	0.708421	6
0.121803	0.672612	0.773458	0.679248	8
0.0345893	0.203041	0.496788	0.479604	2
0.137737	0.782423	0.741078	0.639004	15
0.0973389	0.338356	0.504971	0.455817	1
0.0637596	0.183069	0.235769	0.220736	3
0.098556	0.668927	0.700005	0.631015	13
0.0733333	0.426387	0.402535	0.373016	4
0.0813079	0.419381	0.546035	0.501638	5
0.0513194	0.0133317	0.0903969	0.0857578	1
0.0113121	0.39736	0.0214912	0.0212481	1
0.0776949	0.969894	0.979965	0.903827	147
0.0599696	0.492216	0.838621	0.78833	9
0.158506	0.406378	0.538384	0.453047	4
0.0370418	0.0659174	0.238792	0.229947	1
0.0963444	0.943967	0.963667	0.870823	129
0	0.0438605	0	0	0
0.0951486	0.607979	0.418727	0.378885	5
0.0957011	0.71795	0.862967	0.78038	13
0	0.0697062	0	0	0
0.18746	0.567378	0.670102	0.544485	7
0	0.150371	0	0	0
0.0399078	0.21158	0.61927	0.594556	7
0.0789315	0.465352	0.584602	0.538459	7
0	0.37339	0	0	0
0.0878789	0.524557	0.775773	0.707599	11
0	0.0225456	0	0	0
0.0370946	0.56628	0.524191	0.504746	8
0	0.224417	0	0	0
0.0978159	0.512555	0.704001	0.635139	5
0.142305	0.849565	0.914736	0.784565	40
0.0904178	0.551265	0.259741	0.236256	2
0	0.330016	0	0	0
0.0601738	0.597393	0.551252	0.518081	9
0.0954886	0.854591	0.888198	0.803385	28
0.065861	0.630616	0.678963	0.634246	8
0.0493692	0.251885	0.0704961	0.0670158	2
0.135344	0.577098	0.522921	0.452147	4
0.144092	0.537023	0.7571	0.648008	5
0.0732114	0.414905	0.326	0.302133	3
0.0509638	0.465389	0.674194	0.639835	6
0.136447	0.664086	0.692987	0.598431	13
0.0920508	0.941653	0.960192	0.871806	146
0.120861	0.585692	0.44894	0.394681	6
0.197235	0.259742	0.519274	0.416855	1
0.11051	0.906866	0.858701	0.763806	42
0.0940776	0.445075	0.413516	0.374614	7
0.137213	0.765292	0.794579	0.685553	14
0.0627578	0.186091	0.392415	0.367788	2
0	0.120035	0	0	0
0.171924	0.821637	0.914504	0.75728	25
-0.00885948	0.39459	0.0213932	0.0215827	1
0.0400143	0.0642826	0.323783	0.310827	2
0.159482	0.985776	0.990026	0.832135	320
0.273778	0.587391	0.672715	0.48854	8
0.0618476	0.359226	0.475612	0.446196	6
0	0.140248	0	0	0
0	0.132241	0	0	0
0.100082	0.823654	0.900012	0.809937	27
0.0811508	0.587847	0.630305	0.579155	8
0.102492	0.841359	0.908423	0.815317	48
0	0.077985	0	0	0
0.0630017	0.303175	0.513331	0.480991	3
0.0434273	0.241726	0.205784	0.196847	1
0.104384	0.803456	0.855279	0.766002	24
0	0.0587848	0	0	0
0.129003	0.397187	0.670232	0.58377	3
0.0478541	0.57279	0.32569	0.310104	3
0.0531826	0.337005	0.372471	0.352662	2
0.00397233	0.0757813	0.0696847	0.0694079	1
0	0.169042	0	0	0
0	0.11179	0	0	0
0	0.0142814	0	0	0
0.114875	0.672433	0.80797	0.715155	9
0.0965659	0.610224	0.789237	0.713024	13
0.0509134	0.798858	0.798204	0.757565	18
0.372475	0.0413091	0.194902	0.122306	1
0.110219	0.576338	0.686713	0.611024	4
0	0.073647	0	0	0
0.0902094	0.398924	0.610485	0.555414	2
0.120395	0.238438	0.520512	0.457845	2
0.0316597	0.475894	0.049979	0.0483966	3
0.182642	0.739511	0.465311	0.380325	7
0.0890212	0.761379	0.811513	0.739271	20
0.0684737	0.458692	0.835426	0.778221	10
0.0133053	0.291333	0.0285307	0.0281511	1
0.111555	0.886176	0.846319	0.751907	45
0.0548572	0.386526	0.716262	0.67697	8
0.12538	0.31472	0.149997	0.131191	1
0.214308	0.335271	0.519558	0.408212	4
0.0975925	0.489294	0.503965	0.454781	5
0.0886225	0.728555	0.720162	0.65634	20
0.146598	0.554072	0.843132	0.719531	6
0.133041	0.109063	0.476859	0.413417	2
0.204943	0.531814	0.509763	0.40529	8
0.044619	0.506575	0.232365	0.221997	2
0.150134	0.156078	0.574949	0.488629	3
0.107659	0.741907	0.817166	0.729191	14
0.0830377	0.411291	0.212572	0.194921	1
0.0506009	0.804037	0.741765	0.704231	17
0.183997	0.639128	0.808783	0.65997	6
0.0921116	0.776069	0.912464	0.828415	24
0.0639932	0.451136	0.028782	0.0269402	1
0.0807928	0.704492	0.60138	0.552793	6
0.0793882	0.245068	0.239813	0.220775	1
0	0.192663	0	0	0
0.0869952	0.646528	0.845948	0.772354	17
0	0.118712	0	0	0
0	0.0280406	0	0	0
0.137861	0.695179	0.733309	0.632214	11
0.129646	0.88408	0.924367	0.804527	28
0	0.108229	0	0	0
0.0864513	0.939885	0.92573	0.8457	69
0.0847085	0.244838	0.508194	0.465146	1
0.0347649	0.512969	0.341216	0.329354	6
0.163661	0.532859	0.516634	0.432081	2
0.10523	0.912793	0.954863	0.854383	60
0.0520333	0.142635	0.302862	0.287103	1
0.073198	0.580045	0.746574	0.691927	9
0.0481922	0.434425	0.13848	0.131807	3
0.088065	0.284977	0.111422	0.101609	2
0.302546	0.331391	0.256243	0.178718	2
0.122961	0.909668	0.947232	0.83076	65
0.191651	0.669412	0.728393	0.588796	13
-0.000933508	0.106962	0.00718753	0.00719424	1
0.0978662	0.917739	0.948749	0.855899	74
0.0665094	0.760337	0.585735	0.546778	8
0	0.00964511	0	0	0
0.259472	0.478201	0.535958	0.396892	2
0.124395	0.956752	0.975133	0.853831	132
0	0.0481722	0	0	0
0.0475688	0.815993	0.826746	0.787419	29
0	0.0314727	0	0	0
0.105709	0.799222	0.818727	0.73218	15
0.118503	0.036083	0.273409	0.241009	1
0.140487	0.480598	0.280468	0.241066	2
0.0969743	0.999246	0.99067	0.8946	657
0	0.0453595	0	0	0
0	0.0953945	0	0	0
-0.00309945	0.319322	0.014344	0.0143885	2
0.128466	0.465781	0.163258	0.142285	2
0.120476	0.543127	0.525873	0.462518	10
0	0.132046	0	0	0
0.000194784	0.365206	0.00719565	0.00719424	1
0.14912	0.0584794	0.506976	0.431376	1
0.084392	0.760468	0.671664	0.614981	10
0.238293	0.197574	0.506396	0.385726	1
0.118491	0.804743	0.797905	0.70336	25
0.077916	0.592015	0.818286	0.754528	11
0.124346	0.841045	0.88323	0.773404	39
0.0861519	0.275644	0.552133	0.504566	3
0.107785	0.847457	0.926069	0.826253	26
0	0.0086589	0	0	0
0.0994188	0.648639	0.747756	0.673415	13
0.0808694	0.934658	0.933363	0.857883	78
0.108791	0.93067	0.967405	0.86216	81
0.0890817	0.619568	0.782512	0.712804	21
0.174325	0.0655631	0.513015	0.423584	1
0.103543	0.444556	0.197747	0.177272	2
0.0623206	0.516381	0.271976	0.255027	6
0.0970978	0.786381	0.863308	0.779483	20
0.116351	0.748502	0.624674	0.551993	14
0.157052	0.367792	0.150152	0.12657	1
0.0842557	0.230451	0.057034	0.0522286	1
0.127072	0.317975	0.210222	0.183509	4
0.0789944	0.991216	0.987227	0.909242	489
0.106729	0.538285	0.477193	0.426262	3
0.100452	0.860602	0.842662	0.758015	45
0.226704	0.434333	0.614525	0.47521	5
-0.00135151	0.280817	0.0143691	0.0143885	2
0.134342	0.971764	0.983591	0.851454	231
0.0736331	0.610474	0.820408	0.759999	13
0.133645	0.930367	0.953985	0.82649	62
0.0958688	0.991924	0.99266	0.897495	647
0.118642	0.590281	0.621482	0.547749	6
0.0374248	0.686846	0.573827	0.552351	15
0.0936048	0.998744	0.986386	0.894056	503
0.0992856	0.86818	0.895518	0.806606	21
0.051174	0.686783	0.800247	0.759295	14
0.0997237	0.659678	0.548902	0.494164	6
0.0229322	0.0499175	0.396387	0.387297	2
0	0.136881	0	0	0
0.129581	0.800712	0.652882	0.568281	23
0.0471581	0.527288	0.49579	0.47241	6
0	0.122241	0	0	0
0.0554269	0.481326	0.546763	0.516458	9
0.0634126	0.684785	0.318275	0.298092	5
0.0207025	0.0371533	0.0143801	0.0140824	1
0	0.112748	0	0	0
0.168906	0.693855	0.790122	0.656666	14
0.0584168	0.68647	0.768581	0.723683	15
0.135079	0.489085	0.231063	0.199851	3
0.110734	0.912902	0.940487	0.836343	38
0.0862436	0.902204	0.916756	0.837691	46
0.0744758	0.5195	0.208868	0.193312	3
0.107101	0.656867	0.649236	0.579702	18
0.164468	0.855746	0.870273	0.72714	44
0.229729	0.190412	0.357352	0.275258	2
0	0.0529255	0	0	0
0.102212	0.97942	0.980896	0.880637	365
0.104889	0.531069	0.531146	0.475434	6
0.0590447	0.66907	0.774786	0.729039	11
0.100571	0.630597	0.636784	0.572742	7
0.0785912	0.686726	0.723744	0.666864	13
0.080681	0.529854	0.73569	0.676334	9
0.128079	0.805893	0.741637	0.646649	13
0	0.0142893	0	0	0
0.0589124	0.555383	0.638108	0.600516	9
0.10923	0.426411	0.543053	0.483735	3
0.0636564	0.442834	0.658218	0.616318	6
0	0.298433	0	0	0
0.0918572	0.998217	0.991018	0.899986	747
0.0419071	0.629151	0.105426	0.101008	4
0.0919991	0.95884	0.947453	0.860288	126
0.131551	0.970764	0.982258	0.853041	175
0.128205	0.858071	0.872922	0.761008	54
0.221181	0.469541	0.700962	0.545922	7
0.0840809	0.903583	0.912975	0.836211	37
0.146477	0.199902	0.60715	0.518216	3
0.0798126	0.238302	0.19319	0.177771	2
0.0448701	0.21158	0.035738	0.0341344	1
0.117719	0.936855	0.924207	0.81541	69
0	0.26769	0	0	0
0.124105	0.268385	0.388403	0.3402	2
0.0639932	0.174314	0.028782	0.0269402	1
0.133671	0.333565	0.438331	0.379739	3
0	0.0176591	0	0	0
0	0.19528	0	0	0
0.0949109	0.775347	0.77088	0.697715	22
0	0.0712947	0	0	0
0	0.0018557	0	0	0
0.0407285	0.0959726	0.0768998	0.0737678	1
0.0810482	0.907107	0.933024	0.857404	52
0.130568	0.77794	0.75369	0.655283	20
0.101064	0.890938	0.843008	0.75781	44
0.0732867	0.870813	0.877648	0.813328	65
0.109269	0.807134	0.921425	0.820742	22
0.0987372	0.911551	0.90925	0.819473	83
0	0.21853	0	0	0
0.157872	0.525919	0.347905	0.29298	8
0.117147	0.972988	0.966798	0.853541	158
0.0607056	0.541365	0.306478	0.287873	7
0	0.0348326	0	0	0
0.128604	0.269888	0.325759	0.283865	2
0.099883	0.919322	0.95737	0.861745	58
0.096726	0.911505	0.918468	0.829628	58
0.087568	0.313182	0.0976048	0.0890577	2
0.147125	0.857765	0.910909	0.776892	44
0.325228	0.261868	0.406609	0.274368	3
0.10912	0.348647	0.288487	0.257007	2
0.215785	0.401497	0.306159	0.240094	3
0	0.0297138	0	0	0
0.0149856	0.437079	0.495671	0.488243	5
0.171759	0.0357899	0.111945	0.0927171	1
0	0.0214069	0	0	0
0.0799565	0.770979	0.755758	0.69533	21
0.082197	0.275586	0.385299	0.353628	4
0.0321575	0.616359	0.628723	0.608505	8
0.0796362	0.593399	0.440996	0.405877	4
0.118571	0.728107	0.497103	0.438161	9
0.149133	0.622476	0.630448	0.536427	7
0.0888002	0.810828	0.795393	0.724762	29
0.141028	0.342095	0.542038	0.465596	2
-0.00167914	0.0378867	0.443552	0.444297	1
0.255776	0.213352	0.573701	0.426962	2
0.0714631	0.580418	0.229048	0.21268	6
0	0.000381728	0	0	0
0.121315	0.169989	0.456061	0.400734	3
0.094924	0.923536	0.913071	0.826399	47
0.0149012	0.581332	0.519033	0.511298	5
0.0903464	0.782019	0.865408	0.787221	20
0.0207702	0.505268	0.513267	0.502606	3
0	0.0517885	0	0	0
0.0674662	0.18357	0.476482	0.444336	3
0.0528683	0.5938	0.50933	0.482402	6
0.109533	0.878373	0.885445	0.78846	43
0.031996	0.422462	0.666497	0.645171	5
0	0.0242015	0	0	0
0.0798265	0.858519	0.860389	0.791707	24
0.100047	0.327382	0.551405	0.496238	3
0.1328	0.872059	0.933883	0.809863	41
0.118443	0.81819	0.704026	0.620639	25
0.0885954	0.184902	0.154536	0.140845	1
0.129771	0.387966	0.24071	0.209473	4
0.157999	0.927476	0.964831	0.812389	109
0.0639703	0.855188	0.881342	0.824962	32
